-17.27 -110.64 -25.08 -53.32 -33.29 -463.98 -202.8 -33.06 -23.9 -2098.46 -333.64 -10.47 -21.15 -205.1 -16.31 -10.04 2.98 -0.55 1.51 -1.72 -0.88 0.54 0.67 0.54 1.89 -1.02 0.33 0.18 0.33 3.98 -0.460000000000001 -0.709999999999999 0.86 1.99 0.19 1.98 -0.53 -6.47 4.36
-17.27 -110.64 -22.22 -53.31 -33.27 -457.86 -203.96 -35.63 -23.9 -2076.02 -328.89 -10.46 -21.15 -203.15 -15.08 -10.33 1.26 -0.55 0.72 -1.72 -0.88 0.54 0.67 2.63 1.89 -0.36 0.34 0.19 0.33 3.98 -0.610000000000001 -0.699999999999999 0.11 2.32 0.19 1.98 -0.53 -6.47 2.45
-15.01 -112.3 -22.72 -44.42 -35.16 -425.33 -193.09 -47.41 -23.68 -2059.49 -332.47 -8.08 -32.38 -208.79 -18.77 -12.07 0.97 -0.82 0.800000000000001 0.53 1.52 0.56 0.11 4.84 1.18 1.77 0.88 0.359999999999999 0.71 3.98 -0.84 -5.28 3.98 1.83 0.19 1.31 -4.74 -6.47 4.46
-19.44 -86.08 -80.12 -57.45 -109.38 -776 -206.16 -70.1 -40.55 -332 -1985.53 -9.54 -38.03 -232.82 -43.18 -29.99 -0.88 -2 -0.93 1.23 1.6 3.75 -1.59 -1.56 3.39 2.14 -1.36 1.89 -1.87 -3.17 1.43 -11.12 -2.98 -1.33 1.07 -0.85 4.45 -1.48 -1.35
-27.58 -104.58 -78.28 -61.07 -95.64 -742.55 -200.99 -84.47 -44.55 -339.5 -2059.91 -5.34 -18.54 -254.84 -42.99 -19.84 4.14 -0.4 0.62 -1.25 -0.62 5.25 -2.38 1.33 3.06 0.11 0.450000000000001 -0.180000000000001 0.61 0.95 -1.71 -5.24 -2.62 -0.109999999999999 -0.37 0.78 -3.28 -5.4 0.79
-18.09 -84.28 -83.6 -61.23 -107.91 -768.49 -206 -77.17 -43.07 -349.97 -1971.8 -13.59 -39.7 -245.14 -45.54 -33.77 0.00999999999999979 -2 -1.92 1.64 1.63 3.75 -1.59 -1.63 3.67 2.14 -1.66 1.34 0.78 -2.31 0.720000000000001 -6.38 2.34 -2.79 1.07 0.96 5.91 -1.48 -0.659999999999999
-275.22 -35.65 -95.59 -91.61 -155.98 -77.11 -75.37 -155.02 -649.17 -32.48 -31.56 -2139.96 -227.38 -49.57 -96.64 -54.33 3.41 2.03 -0.790000000000001 -0.52 1.76 -1.89 -0.65 -0.899999999999999 1.69 -0.0499999999999998 0.61 -0.0500000000000007 -0.48 1.72 2.16 -4.77 1.52 1.46 2.63 2.54 2.8 0.589999999999999 -0.470000000000001
-2026.69 -38.42 -65.9 -102.26 -160.88 -126.95 -117.79 -168.73 -276.94 -30.77 -26.92 -109.54 -257.48 -56.94 -104.83 -32.67 -0.340000000000001 0.390000000000001 1.88 0.600000000000001 -0.0899999999999999 -3.61 -6.27 -0.55 -0.0800000000000001 -1.65 -0.799999999999999 2.79 -0.8 -2.26 1.24 -4.86 0.799999999999999 1.05 -0.28 3.86 3.28 -2.35 0.91
-281.03 -37.67 -105.9 -75.55 -146.73 -92.12 -70.32 -151.73 -673.55 -34.63 -24.58 -2202.41 -233.27 -43.11 -84.55 -50.56 3.41 2.06 -0.790000000000001 1.24 2.35 -2.67 -0.52 -0.899999999999999 0.44 -0.0999999999999996 -0.66 0.9 -0.51 2.18 3.3 -7.37 1.49 1.31 1.63 6.29 2.8 0.589999999999999 -0.470000000000001
-290.76 -40.2 -115.66 -88.3 -153.37 -88.17 -85.89 -159.51 -651.47 -37.24 -30.2 -2168.86 -245.42 -43.47 -99.81 -52.89 3.41 2.06 -0.790000000000001 0.04 1.95 -1.88 0.24 -0.899999999999999 -0.91 -1.99 0.33 0.9 -0.51 0.29 1.99 -6.42 2.46 4.71 2.18 6.29 2.03 0.589999999999999 -0.460000000000001
-259.1 -41.32 -101.6 -177.46 -132.79 -95.45 -88.29 -156.42 -289.61 -24.47 -15.84 -117.08 -2009.32 -47.49 -117.83 -37.57 -1.35 -0.15 1.13 0.959999999999999 0.15 2.52 -2.55 0.42 4.74 3.14 -0.39 1.11 2.51 0.75 1.71 -8.38 -2.53 1.47 -1.28 -0.63 -0.75 -1.91 -1.16
-254.94 -49.25 -104.29 -180.27 -148.61 -95.62 -102.58 -162.04 -287.34 -26.06 -19.51 -122.33 -2040.52 -55.22 -119.03 -42.28 0.51 -1.72 -0.33 0.959999999999999 -0.48 -1.33 -2.27 1.03 -0.380000000000001 1.66 -1.79 3.51 1.74 1.46 1.71 -2.81 -1.07 0.96 -3.87 0.13 3.5 -0.430000000000001 -2.15
-262.21 -35.41 -97.58 -163.75 -151.42 -112.34 -104.56 -160.13 -271.87 -20.33 -28.17 -112.51 -1905.76 -56.39 -108.8 -52.71 -3.37 -1.82 5.53 0.0899999999999999 0.12 -1.51 0.280000000000001 1.03 0.720000000000001 -1.53 -0.93 1.11 0.17 -0.0899999999999999 0.359999999999999 -14.7 -1.04 0.31 2.17 1.13 -1.45 -2.32 -0.98
-11.61 -338.58 -31.56 -38.31 -60.23 -256.59 -818.26 -78.59 -23.69 -121.56 -138.04 -12.33 -27.34 -1810.91 -21.91 -13.05 0.29 1.86 0.380000000000001 -2.52 -2.49 -0.81 0.19 0.390000000000001 -0.789999999999999 -3.83 1.76 2.84 2.1 -0.729999999999999 0.59 -1.96 -0.489999999999999 -0.68 0.229999999999999 3.27 0.829999999999999 0.35 0.77
-14.7 -336.23 -32.77 -36.08 -56.95 -264.9 -829.47 -84.38 -23.49 -107 -133.05 -12.73 -29.18 -1852.49 -22.13 -15.31 -0.87 3.99 0.0700000000000003 0.83 0.58 0.22 -1.24 0.0200000000000005 -2.21 -0.0499999999999998 0.85 2.78 -0.460000000000001 2.88 0.27 -1.38 -1.23 -0.71 0.229999999999999 1.7 1.45 0.56 0.32
-15.45 -351.34 -31.85 -44.65 -63.66 -275.84 -807.4 -90.87 -25.25 -110.27 -140.72 -11.56 -38.39 -1856.71 -21.46 -12.33 -0.86 2.51 -0.42 0.93 0.100000000000001 -0.600000000000001 -1.15 0.0300000000000002 -1.89 -0.0499999999999998 1.49 1.65 -0.460000000000001 1.87 0.98 -1.5 -2.73 -0.68 0.229999999999999 0.17 1.45 1.66 0.29
-59.4 -10.11 -113.2 -402.7 -194.03 -117.46 -81.89 -167.47 -57.63 -21.41 -48.25 -22.71 -86.47 -27.84 -2000.88 -146.97 2.5 -0.220000000000001 0 -0.590000000000001 -0.92 -2.74 3.87 0.390000000000001 0.139999999999999 0.58 0.0499999999999998 3.92 0.37 -0.199999999999999 -1.98 -3.54 0.0499999999999998 -0.949999999999999 1.31 0.31 3.38 0.33 -1.32
