-1161.24 -0.719999999999999 6.05 2.61 0.41 -3.64 -1.94 1.75 1.4 0.52 1.22 0.699999999999999
-1161.97 0.699999999999999 4 0.290000000000001 0.34 0.51 0.78 0.96 -1.64 -0.13 0.549999999999999 -0.879999999999999
-1199.15 0.779999999999999 4.25 -0.5 -1.05 0.51 0.78 -0.16 -1.73 0 1.47 0.82
2.32 -1.28 1.02 4.45 -0.73 -3.06 -1321.02 -1.8 1.41 1.88 2.15 -1.54
2.37 -1.28 0.0599999999999987 3.31 -2.89 -2.11 -1256 -0.41 3.1 0.109999999999999 3.5 -1.2
1.3 -1.28 -0.11 2.9 -2.6 -0.75 -1332.82 -1.8 3.1 -2 2.67 -1.56
1.93 -1705.01 0.81 0.22 2.88 -1.31 -1.42 -9.37 1.03 0.0900000000000007 2.66 0.530000000000001
-1.87 -1673.96 3.08 -0.529999999999999 0.41 -1.31 -2.11 -4.55 0.859999999999999 1.49 4.52 1.37
-0.0199999999999996 -1700.68 2.17 -0.199999999999999 -1.53 0.299999999999999 -1.01 0.619999999999999 1.8 2.21 0.29 0.92
0.970000000000001 -9.81 0.73 1.73 2.35 1.84 0.0700000000000003 -2159.33 -1.23 -2.99 -0.629999999999999 0.119999999999999
0.97 -10.45 1.22 1.72 -1.48 -0.0499999999999998 -1.08 -2158.04 -1.23 -0.279999999999999 -0.629999999999999 0.0999999999999996
0.970000000000001 -10.46 1.22 1.73 0.87 -0.0499999999999998 -1.08 -2160.56 -3.03 0.56 -0.629999999999999 -1.02
2.18 -4.16 -905.07 -1.91 -0.23 2.04 1.86 0.26 -2.87 0.93 -1.47 -0.460000000000001
0.55 -1.49 -727.55 0.630000000000001 -2.12 -0.130000000000001 -0.43 -3.23 -3.07 2.29 1.56 -0.399999999999999
0.0200000000000005 4.06 -901.64 2.29 0.800000000000001 -0.17 2.11 0.82 -2.46 2.01 -1.56 9.83
-0.0600000000000005 0.49 -0.16 1.22 -0.37 -0.24 -0.27 -1.91 -1330.22 2.08 -0.430000000000001 2.32
0.279999999999999 0.49 -0.16 1.22 -0.37 -0.24 -0.27 -1.91 -1328.26 2.08 -0.430000000000001 0.85
-0.0600000000000005 0.390000000000001 -0.16 1.21 -1.97 0.779999999999999 0.75 -1.91 -1284.92 1.82 -0.430000000000001 2.32
-0.94 1.16 1.77 -2590.37 1.01 0.0700000000000003 -0.31 1.06 -0.58 -8.05 2.03 -1.81
-0.260000000000001 4.44 1.4 -2559.87 -0.67 0.0899999999999999 2 1.31 -0.4 -3.71 2.47 -1.86
2.1 -1.51 -3.15 -2165.03 -1.25 2.63 5.98 -0.2 3.16 -4.72 0.73 1.22
0.149999999999999 0.220000000000001 1.19 -5.73 -3.51 1.96 1.26 0.96 -1.62 -2781.31 1.19 1.11
2.07 3.51 1.55 -5.73 -5.23 2.49 2.68 1.47 -2.21 -2514.1 -0.44 -0.16
0.149999999999999 -0.95 1.22 -3.7 0.0400000000000009 1.96 1.26 2.82 -0.630000000000001 -2763.59 1.19 1.56
0.52 0.87 0.0699999999999994 0.65 -2703.56 3.55 0.71 -0.47 -2.32 0.45 -50.7 -0.190000000000001
1.89 0.0999999999999996 -1.71 -1.29 -2672.9 3.47 -1.96 1.69 -3.03 1.82 -48.19 -0.550000000000001
1.89 0.0999999999999996 -1.71 -1.55 -2672.39 3.47 -1.96 1.69 -3.03 1.82 -51.29 -0.440000000000001
1.06 2.78 0.97 0.78 -143.77 3.82 0.75 -1.3 -2.98 -2.04 -2869.58 -0.609999999999999
1.06 2.78 1.29 0.44 -144.41 3.9 1.03 -1.3 -1.95 1.04 -2837.36 -0.609999999999999
1.06 2.78 1.29 0.44 -140.8 3.82 -0.29 -1.3 -1.95 1.04 -2857.51 -0.609999999999999
-1.66 -1.42 1.56 -0.61 0.290000000000001 -2633.47 1.16 -0.67 -0.0200000000000005 -0.72 -0.0199999999999996 -11.69
1.87 0.500000000000001 -0.22 0.489999999999999 0.43 -2569.44 3.24 -0.5 0.0499999999999998 2.09 2.76 -10.18
1.87 0.500000000000001 -0.22 -0.0899999999999999 0.44 -2565.13 3.24 -0.5 -0.2 -0.359999999999999 2.76 -10.18
0.83 1.8 0.82 0.32 2.88 -12.31 6.64 -0.81 -2.36 2.18 3.28 -2909.16
1.42 4.82 1.76 0.32 1.03 -12.69 5 -1.9 0.49 -0.26 -0.280000000000001 -2869.73
1.42 2.14 1.76 0.32 3.24 -14.62 5 0.91 -0.0599999999999996 -0.26 -0.280000000000001 -2858.67
